date,gross_return,transaction_cost,net_return,turnover,gross_exposure,equity_curve
2023-09-28,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-03,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-04,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-05,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-09,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-26,-5.9428839725646434e-05,5.170761483889264e-05,-0.00011113645456453907,0.08,0.08000000000000002,0.9998888635454355
2023-10-27,-0.0004106011033281384,5.179341333485974e-05,-0.0004623945166629981,0.08,0.15741922978472356,0.9994265204176597
2023-10-30,-0.0011921464624735133,0.0001904176384474523,-0.0013825641009209656,0.29639538027464457,0.4538146100593682,0.9980447491890219
2023-10-31,-0.000505225824406614,0.00010225177047164217,-0.0006074775948782562,0.16000000000000003,0.5813918016713365,0.9974384593652037
2023-11-01,0.00012358522837959508,0.00010228042844952722,2.1304799930067862e-05,0.15999999999999998,0.6934791563012959,0.997459709592023
2023-11-02,0.00165312886003195,0.00010255569491138786,0.0015505731651205622,0.16000000000000003,0.7881541070874094,0.9990063438510054
2023-11-03,-0.00028397583447389727,0.00010250467052399679,-0.00038648050499789406,0.16000000000000003,0.8619426206117627,0.9986202473747378
2023-11-06,0.00026954655395930303,9.923869399320211e-05,0.0001703078599661009,0.16000000000000003,0.9125361335315657,0.9987903202519871
2023-11-07,0.000980300202561379,9.83082315038176e-05,0.0008819919710575614,0.16000000000000003,0.9497403374018673,0.9996712452952194
2023-11-08,-0.00027428210739001104,9.984881935617436e-05,-0.0003741309267461854,0.16000000000000003,0.9720261173263853,0.9992972373657756
2023-11-09,0.0019474706668003601,0.0001022028313283968,0.0018452678354719634,0.15999999999999998,0.9930229416110427,1.0011412084159625
2023-11-10,0.0038001059566052766,0.00010242355956178287,0.003697682397043494,0.16,1.0114637748474207,1.0048431106392772
2023-11-13,0.002466174215906572,0.0001015781421776013,0.0023645960737289705,0.16000000000000003,1.0220683299803952,1.0072191587134085
2023-11-14,0.001869855017769705,0.00010143581392903828,0.0017684192038406668,0.16,1.023774263808815,1.0090003444161537
2023-11-15,0.0010058132554650906,0.0003373819120244705,0.0006684313434406201,0.5254280813585781,0.5116235727071619,1.0096747918719038
2023-11-16,0.0036192376911957707,5.206522687882486e-05,0.003567172464316946,0.08000000000000002,0.5099215254000014,1.0132764759873842
2023-11-17,-0.0011442305297067535,5.1123755794359285e-05,-0.0011953542855011128,0.07999999999999999,0.5083655722014186,1.0120652516094153
2023-11-20,0.00016423394393330667,5.143308269824679e-05,0.00011280086123505988,0.07999999999999999,0.5018490655286162,1.0121794134414228
2023-11-21,-0.0010008383881420296,5.187877202135438e-05,-0.001052717160163384,0.08000000000000002,0.5032757472805178,1.011113874803729
2023-11-22,-0.0010083515565808,5.003001818000543e-05,-0.0010583815747608055,0.08,0.5043630907610629,1.0100437305086516
2023-11-23,0.001653262664856872,5.164029329225017e-05,0.0016016223715646218,0.08000000000000002,0.502919042042674,1.0116614391436929
2023-11-24,-0.0002495985061532668,5.2040379067637275e-05,-0.0003016388852209041,0.08000000000000002,0.49904681989869826,1.0113562827149685
2023-11-27,0.002541071844742426,5.3129483107879384e-05,0.0024879423616345465,0.08,0.49459704542182686,1.0138724788534403
2023-11-28,-0.0005659179661480263,5.263029372635133e-05,-0.0006185482598743776,0.08000000000000002,0.49709309973241594,1.013245349795911
2023-11-29,0.00038542575721120894,0.00035614244083928467,2.9283316371924275e-05,0.5551879172292835,0.9852928494436792,1.0132750209800516
2023-11-30,0.000961235794478383,0.00035770164845649833,0.0006035341460218847,0.5585181974729567,0.4940690790946792,1.0138865670545243
2023-12-01,0.0013630687074539392,0.00032920414377640467,0.0010338645636775346,0.5094750338367664,0.9778516203705381,1.0149347884477906
2023-12-04,0.0005380455029964905,0.0003396265733067998,0.0001984189296896907,0.5314464357573091,0.49508198928158365,1.0151361707222193
2023-12-05,0.002448841397711565,0.0003279070730370537,0.0021209343246745113,0.5050244940587172,0.9952211079025896,1.0172892078709226
2023-12-06,0.0005526698436906001,0.0003463707291617533,0.0002062991145288468,0.5366925601218338,0.4972154857035272,1.0174990737337262
2023-12-07,0.0024519378251982417,5.176079867865363e-05,0.002400177026519588,0.08,0.5019990770951362,1.0199412516350068
2023-12-08,0.0012914041198075967,5.280087735133068e-05,0.001238603242456266,0.08,0.4999834375364139,1.0212045541763968
2023-12-11,0.00027852293204252206,5.079095083750642e-05,0.00022773198120501563,0.08,0.5013643497421341,1.0214371151127348
2023-12-12,0.002418493403908321,5.283030673877695e-05,0.002365663097169544,0.07999999999999999,0.5006142295976636,1.0238534912020363
2023-12-13,-0.0002868764782214655,0.00034876392579583695,-0.0006356404040173025,0.5361632528422617,0.9951263242247821,1.023202688555234
2023-12-14,0.00025053764128195175,0.000359965173835871,-0.00010942753255391925,0.5536956221176443,0.50133536500116,1.023090722009723
2023-12-15,0.0012875705616308664,5.175844484768965e-05,0.0012358121167831769,0.08,0.5068483374711344,1.024355069920551
2023-12-18,-2.268403014239177e-05,5.5537580871414384e-05,-7.822161101380616e-05,0.08,0.5018566662811473,1.0242749432167317
2023-12-19,-0.0012366432211029068,5.531355481552025e-05,-0.001291956775918427,0.07999999999999999,0.5070411874118694,1.0229516242634393
2023-12-20,0.0028161057192517733,5.577099665827349e-05,0.0027603347225935,0.08000000000000002,0.5118477051772586,1.0257753131514271
2023-12-21,-0.0013410578171057026,5.4233185456878906e-05,-0.0013952910025625815,0.07999999999999999,0.5068519090035848,1.024344058086336
2023-12-22,-0.0005822174163311737,5.373777048811468e-05,-0.0006359551868192885,0.08,0.49831072599804754,1.0236926211695085
2023-12-25,-0.00032821150328899784,5.284878855758127e-05,-0.00038106029184657914,0.07999999999999999,0.500415483561353,1.0233025325605245
2023-12-26,0.0007125481423140353,4.962882310494312e-05,0.0006629193192090921,0.07999999999999999,0.5042475070797429,1.0239808995787545
2023-12-27,-0.0008228960604493344,5.305797597812777e-05,-0.0008759540364274621,0.07999999999999999,0.5048361849754475,1.0230839393765438
2023-12-28,-0.0030933727513224457,5.345358363558918e-05,-0.003146826334958035,0.07999999999999999,0.5030376995856308,1.0198644718932413
2023-12-29,0.000622517644206203,5.078326784625324e-05,0.0005717343763599498,0.08,0.5049792293190521,1.0204475634710508
2024-01-01,-0.0003373393571224554,5.015138205108017e-05,-0.0003874907391735356,0.08000000000000002,0.499446804200446,1.0200521494903936
2024-01-02,0.00022601370219016388,5.159132860449724e-05,0.00017442237358566664,0.08,0.4996329951462285,1.0202300694074888
2024-01-03,-0.0008166891450072295,5.116617721523951e-05,-0.000867855322222469,0.08000000000000002,0.5045284191623955,1.019344657311862
2024-01-04,0.0029996655494843026,5.485690419322751e-05,0.002944808645291075,0.08,0.5048831978964587,1.0223464322712452
2024-01-05,-0.0001779000924328305,5.239557110642394e-05,-0.00023029566353925446,0.07999999999999999,0.5099593924911373,1.0221109903212584
2024-01-08,0.0021166629512040023,0.00033708196964118764,0.0017795809815628148,0.5179944718149944,1.0279538643061321,1.0239299196006804
2024-01-09,0.003442963758214854,0.00010749955141655925,0.003335464206798295,0.16,1.0239800419275347,1.0273452011977782
2024-01-10,-0.001660281237655105,0.00010227439343205751,-0.0017625556310871624,0.16000000000000003,1.0192333468736754,1.0255344481283366
2024-01-11,-0.0031844892531336846,0.0001061513045795066,-0.0032906405577131912,0.16000000000000003,1.0090830319806225,1.0221597828799935
2024-01-12,-0.0010579131840175045,0.00010129971928601715,-0.0011592129033035216,0.16,1.0056996292717415,1.0209748820704412
2024-01-15,0.002671833416501873,0.0001022082513382915,0.0025696251651635815,0.16000000000000003,1.0001924484373463,1.0235984048204094
2024-01-16,-1.8015227381751661e-06,0.00010147599705798212,-0.00010327751979615728,0.16000000000000003,0.997397214676968,1.0234926901158923
2024-01-17,8.741781708012752e-05,0.00010389376204196506,-1.6475944961837533e-05,0.16000000000000003,0.9930463059627052,1.023475827106661
2024-01-18,0.00029410265473367393,0.00010064263831319487,0.00019346001642047908,0.16,0.9681854994914851,1.023673828756979
2024-01-19,0.0015734139078017423,0.00010472252150643831,0.001468691386295304,0.15999999999999998,0.9644442426703974,1.0251772896916505
2024-01-22,0.0012306329085237443,9.959341333271457e-05,0.0011310394951910296,0.15999999999999998,0.9669718889880822,1.0263368056958646
2024-01-23,-0.00015876309169093937,9.824516696568759e-05,-0.00025700825865662696,0.16,0.967806322306122,1.0260730286606374
2024-01-24,-0.002525137974424335,9.928826240913365e-05,-0.0026244262368334687,0.16,0.976582489095858,1.0233801756833132
2024-01-25,-9.75324611406949e-05,0.0001011668215563436,-0.0001986992826970385,0.16,0.9825530275793085,1.0231768307764786
2024-01-26,8.489428934140789e-05,0.00010019196633521354,-1.5297676993805646e-05,0.15999999999999998,0.9839941316265046,1.0231611785478139
2024-01-29,-0.004667930221101998,0.00010102291471813726,-0.004768953135820135,0.15999999999999998,0.9674641055880361,1.0182817708369287
2024-01-30,0.0013406595718201517,9.818987695987182e-05,0.00124246969486028,0.15999999999999998,0.9875997050250186,1.0195469550780223
2024-01-31,0.0017272020481183669,9.913255116894281e-05,0.001628069496949424,0.16,0.9926554832068853,1.0212068483762926
2024-02-01,0.0016040453118846096,0.000102498976887104,0.0015015463349975057,0.16000000000000003,0.9842034919621349,1.0227402377767463
2024-02-02,-0.004719300524877539,0.00010280291355044315,-0.004822103438427983,0.15999999999999998,0.98294746615652,1.0178084785595445
2024-02-05,0.0023559550231371244,0.00010140207423817166,0.002254552948898953,0.16000000000000003,0.9876895511981441,1.020103181666295
2024-02-06,0.00028704504952731724,0.00010121045240343165,0.00018583459712388558,0.16000000000000003,0.9891472195137566,1.0202927521300849
2024-02-07,-0.0010607115459487552,0.00010001373683628828,-0.0011607252827850435,0.16000000000000003,0.9928657305283085,1.0191084725368451
2024-02-08,0.0013029225063922116,9.870957670766328e-05,0.0012042129296845482,0.16,1.0006991001769254,1.020335696136225
2024-02-09,-0.0031116321142066134,0.00010091549621532708,-0.0032125476104219405,0.16000000000000003,0.9910250442112073,1.0170578191337745
2024-02-12,0.0026664484189965277,0.00010228347490394089,0.002564164944092587,0.16000000000000003,0.9914677849528547,1.0196657231397126
2024-02-13,-0.0012787834966248115,0.00010026099684581284,-0.0013790444934706244,0.16,0.992609568396206,1.0182595587390362
2024-02-14,0.0009445286027431965,0.00010186201940172064,0.0008426665833414759,0.16,0.9874142377660803,1.0191176120423535
2024-02-15,0.0008451004278270883,0.00010460957045421846,0.0007404908573728699,0.16000000000000003,0.9885458074237313,1.0198722593166587
2024-02-16,0.0019129435284542683,0.00010090975260367772,0.0018120337758505906,0.16,0.9772466708930142,1.0217203022975934
2024-02-19,0.0025358994131810565,0.0001008414251028489,0.002435057988078208,0.15999999999999998,0.973278141145192,1.0242082504812848
2024-02-20,-0.0025533514796319346,0.00010179765612631744,-0.002655149135758252,0.15999999999999998,0.9784432670020617,1.021488824830183
2024-02-21,0.0020378042988852445,0.00010380849006164466,0.0019339958088235999,0.16,0.9806014552302666,1.0234643799361647
2024-02-22,0.002810244074995009,0.00010827790379401979,0.0027019661712009892,0.16,0.9836289185724009,1.0262297460681813
2024-02-23,-0.0021655102658316313,0.00010518822542144636,-0.0022706984912530775,0.15999999999999998,0.9754013921013323,1.0238994877321053
2024-02-26,7.737163858783378e-06,9.967767835281674e-05,-9.194051449403336e-05,0.16000000000000003,0.9841291861862661,1.023805349886413
2024-02-27,0.0009007294927001297,9.858962641787894e-05,0.0008021398662822507,0.16,0.990043261355803,1.02462658497287
2024-02-28,0.0005436858857713139,9.482919781973308e-05,0.00044885668795158077,0.16,0.9854264373380506,1.025086495468188
2024-02-29,-0.0021529081604442606,9.883929876468504e-05,-0.0022517474592089457,0.16000000000000003,0.9882291021609191,1.022778259556548
2024-03-01,0.005631555007832717,9.838403555013732e-05,0.0055331709722825795,0.15999999999999998,0.9881204551085856,1.028437466533408
2024-03-04,-6.651103934529388e-05,0.000102003999596527,-0.0001685150389418209,0.16000000000000003,0.9930330314435076,1.0282641593536859
2024-03-05,0.0039895458136344234,9.985468352089918e-05,0.0038896911301135244,0.16,1.0009924807213797,1.0322637893337376
2024-03-06,-0.0013611786168993751,9.908495551057132e-05,-0.0014602635724099465,0.16,1.0052996398116778,1.0307564121250559
2024-03-07,0.0041117735386905704,0.00010010442816533883,0.004011669110525232,0.15999999999999998,1.0069828564531158,1.0348914657840538
2024-03-08,0.006560966434888706,0.00010169743055067676,0.006459269004338029,0.16,1.0023581614842618,1.0415761081518469
2024-03-11,0.007229472341020196,0.00010078405127412002,0.007128688289746076,0.16,1.0058999443776628,1.0490011795569083
2024-03-12,0.0003165553286246872,9.83423218633632e-05,0.00021821300676132398,0.16000000000000003,0.9967568306871791,1.0492300852583956
2024-03-13,0.0017232741733804974,0.00010117088812967844,0.001622103285250819,0.16,0.9904911673230713,1.0509320448266772
2024-03-14,0.0043221724983173795,0.00010104274311841905,0.00422112975519896,0.16,0.990392391494509,1.0553681653517872
2024-03-15,0.0025067284258850236,0.0001056427682515649,0.002401085657633459,0.15999999999999998,0.9982972329510466,1.0579021947171363
2024-03-18,0.003272028080756011,0.00010081664683152903,0.003171211433924482,0.16000000000000003,1.0016081405508068,1.061257026252997
2024-03-19,-0.0029511695621571134,0.00010373864635146468,-0.003054908208508578,0.16,1.011190027206585,1.0580149834521593
2024-03-20,0.003083195968442183,0.00010403854256294692,0.002979157425879236,0.15999999999999998,1.0247870603071032,1.0611669766468024
2024-03-21,-0.0004429456880835682,0.0001064722546450579,-0.000549417942728626,0.15999999999999998,1.0262621054638787,1.0605839524696015
2024-03-22,0.004694096261421851,0.00010828672997030783,0.004585809531451543,0.15999999999999998,1.017846056871487,1.065447588467741
2024-03-25,-0.002180181519979798,0.00010126224270650314,-0.0022814437626863015,0.16,1.0112252778165849,1.0630168297125622
2024-03-26,5.202147130004037e-06,0.0001034099779755018,-9.820783084549776e-05,0.16,1.0156377155810403,1.062912433135564
2024-03-27,0.00015662023944564333,9.087561084095071e-05,6.574462860469262e-05,0.14303779439553813,1.008110794741355,1.0629823139187198
2024-03-28,-0.001519381232802374,9.170662507441954e-05,-0.0016110878578767935,0.13797973172664146,1.0279278768454094,1.0612697560196276
2024-03-29,-0.003886829380505927,0.00010101169269764745,-0.003987841073203575,0.16,1.030854847610742,1.0570375808968238
2024-04-01,-0.000432645921158079,0.00010266300863237307,-0.0005353089297904521,0.16000000000000003,1.0371400943926532,1.0564717392406455
2024-04-02,-0.0027139449104461675,0.00010027054737470135,-0.002814215457820869,0.16,1.0336243145061959,1.0534986001413236
2024-04-03,-0.003416171150021084,0.0001011771068711559,-0.00351734825689224,0.16,1.0301451186963442,1.0497930786764782
2024-04-04,-0.0008262890965591597,0.00010211936145756515,-0.0009284084580167248,0.16,1.0211979670109115,1.0488184419030675
2024-04-05,0.004909620628550499,0.0001023547588365911,0.0048072658697139075,0.16000000000000003,1.0149906166501377,1.0538603910023545
2024-04-08,-0.001909837866686709,0.00010314166827502724,-0.002012979534961736,0.16000000000000003,1.007690809815949,1.0517389916025601
2024-04-09,0.0009433838325860528,0.00010424222973069445,0.0008391416028553584,0.16,0.9993495223604766,1.052621549545759
2024-04-10,-0.0008553972683433432,0.0001034956601737789,-0.0009588929285171222,0.16,1.0005795838303548,1.0516121981854947
2024-04-11,0.00012295262987962853,0.00010043145781848531,2.2521172061143216e-05,0.16000000000000003,0.9882539056654531,1.0516358817247518
2024-04-12,-0.003274428888646656,0.0001043260589796984,-0.0033787549476263544,0.15999999999999998,0.976549450047501,1.0480826617862729
2024-04-15,0.0007165950666804266,0.00010286249015652697,0.0006137325765238997,0.16000000000000003,0.97176789207652,1.048725904258701
2024-04-16,0.0012847707466039882,0.0001029203477775695,0.0011818503988264186,0.16000000000000003,0.9697882453792588,1.0499653413869086
2024-04-17,-0.003770869161675072,0.00010437500089307132,-0.0038752441625681433,0.15999999999999998,0.9729488614207685,1.0458964693268
2024-04-18,-0.0021935565824929442,0.00010564308585303038,-0.0022991996683459745,0.16,0.9742664538315639,1.0434917445113996
2024-04-19,-0.0025489951763450654,0.00010186051721913574,-0.002650855693564201,0.15999999999999998,0.9858993811987685,1.0407255984792743
2024-04-22,0.0008961626614868353,0.0001041571103328256,0.0007920055511540097,0.16000000000000003,1.0016696348494436,1.0415498589304981
2024-04-23,0.0019876847066804797,0.00010308876980994594,0.0018845959368705338,0.16000000000000003,1.0038139464729654,1.0435127595626865
2024-04-24,0.00193828864842618,0.00010421997389614966,0.0018340686745300303,0.15999999999999998,1.0046012646790885,1.0454266336264728
2024-04-25,-0.002321451063033128,0.0001047891073617456,-0.0024262401703948736,0.16000000000000003,1.0102960446405833,1.0428901775327677
2024-04-26,-0.0031371066287942543,0.00010343325500254528,-0.0032405398837967994,0.16000000000000003,1.007768881056856,1.039510650318053
2024-04-29,-0.0015623519569007756,0.00010631898237038672,-0.0016686709392711623,0.16,1.003520004629344,1.0377760491048043
2024-04-30,-0.0019586294258553383,0.0001067260472377127,-0.002065355473093051,0.16000000000000003,1.0037242794333396,1.0356326726619407
2024-05-01,0.0005902864447252322,0.00010644640639097903,0.0004838400383342532,0.16,1.0012964712686332,1.0361337532139816
2024-05-02,0.000282500310684015,0.00010656236264434298,0.00017593794803967203,0.16000000000000003,1.0028076631702807,1.0363160484604168
2024-05-03,0.005164761251154815,0.00010387157894117843,0.005060889672213637,0.16,1.0036214619248094,1.0415607296472196
2024-05-06,0.0009142143004333983,0.00010483341104695746,0.0008093808893864409,0.16,1.0047365018224004,1.0424037489969316
2024-05-07,0.0018981961462617332,0.0001062306424084471,0.001791965503853286,0.15999999999999998,1.0044919524367364,1.0442717005562212
2024-05-08,-0.005342297663346673,0.00010588875780214971,-0.005448186421148822,0.16000000000000003,0.9918285891865514,1.0385823136572607
2024-05-09,0.00014227705905216345,0.00010207553554390992,4.020152350825353e-05,0.16,0.9880668291518783,1.0386240662485584
2024-05-10,0.00183017173941365,0.0001079677749815186,0.0017222039644321312,0.15999999999999998,0.9980950375551568,1.0404127887330064
2024-05-13,-0.0005583041328038264,0.00010630707133672782,-0.0006646112041405542,0.16000000000000003,0.9983603904725112,1.0397213187366834
2024-05-14,-0.0014714661937961072,0.00011029650118675913,-0.0015817626949828664,0.16000000000000003,0.9963644160657437,1.0380767263415274
2024-05-15,0.0004093456483498322,0.00011003616789230385,0.00029930948045752835,0.16000000000000006,0.9867926518290016,1.0383874325471638
2024-05-16,0.0015505384872877344,0.00010501176392575508,0.0014455267233619794,0.16,0.9853647489457028,1.039888449330114
2024-05-17,0.0008349445712342483,0.00010516347900036064,0.0007297810922338876,0.15999999999999998,0.9889966333689525,1.0406473402584675
2024-05-20,0.00038276118282475936,0.00010562386533559466,0.00027713731748916473,0.16,0.9987592554375779,1.040935742470799
2024-05-21,0.002842036300283879,0.00010705722053994583,0.002734979079743933,0.16,0.9925977185055131,1.0437826799498144
2024-05-22,0.004856632285200659,0.0001062655792376599,0.004750366705962999,0.15999999999999998,0.9845058787780449,1.0487410304409088
2024-05-23,0.0023525412367768213,0.00010418566816849695,0.0022483555686083245,0.16,0.9732874233205155,1.0510989731767286
2024-05-24,-0.0002281318885820465,0.00010738358334488474,-0.0003355154719269312,0.15999999999999998,0.9724246235343402,1.0507463132087014
2024-05-27,0.001886091487282149,0.00010598118206153946,0.0017801103052206095,0.16000000000000003,0.9774540590348837,1.0526167575490168
2024-05-28,-0.000546611984764871,0.00010588971053437566,-0.0006525016952992467,0.15999999999999998,0.9751738068141615,1.0519299233302157
2024-05-29,-0.0038131080708249114,0.00010527169078483514,-0.003918379761609746,0.15999999999999998,0.9725647325311026,1.047808062408007
2024-05-30,-0.0007875278517985016,0.00010482759395571693,-0.0008923554457542185,0.15999999999999998,0.9822712291091333,1.0468730451774122
2024-05-31,-0.0029215915873401226,0.00010488975158145448,-0.003026481338921577,0.16,0.9755633350375021,1.0437047034419626
2024-06-03,-0.0018230606692198682,0.00010378569608848724,-0.0019268463653083555,0.16000000000000003,0.9799788085656282,1.0416936448276803
2024-06-04,0.0002821809259655832,0.00010627239264084166,0.00017590853332474156,0.16000000000000003,0.9818255974000695,1.0418768876289157
2024-06-05,0.0003209298227042775,0.00010733368412081863,0.00021359613858345887,0.16,0.97778649638816,1.0420994285089926
2024-06-06,-0.0030776020454931245,0.00010734883838173589,-0.00318495088387486,0.16,0.9750928385021084,1.0387803930130775
2024-06-07,0.004863101036546357,0.00010751909062525991,0.004755581945921097,0.16,0.9729743632639397,1.0437203982958672
2024-06-10,-0.0007495429085731898,0.00010735379557589082,-0.0008568967041490806,0.16000000000000003,0.9745087727139302,1.0428260377265142
2024-06-11,-0.0022168289126570503,0.00010822981088964292,-0.002325058723546693,0.15999999999999998,0.9700633367137304,1.0404014059503566
2024-06-12,0.0009037662166045651,0.00010723598467454001,0.000796530231930025,0.15999999999999998,0.9724348621676586,1.0412301171235385
2024-06-13,0.0007671288586807361,0.00010543706166011058,0.0006616917970206254,0.16000000000000003,0.9756748872931732,1.04191909055085
2024-06-14,0.00047495292757346135,0.00010495295719140503,0.0003699999703820563,0.15999999999999998,0.9825813345980003,1.0423046005834944
2024-06-17,-0.0024226287304595635,0.00010639032910887645,-0.00252901905956844,0.16000000000000003,0.98645673353489,1.039668592382743
2024-06-18,0.0030529643225562925,0.00010697036847701839,0.002945993954079274,0.15999999999999998,0.9791910652744653,1.0427314497701485
2024-06-19,-0.0005777426854583305,0.00010701402642184025,-0.0006847567118801708,0.16,0.9803330633469843,1.04201743241123
2024-06-20,3.5962878222298004e-05,0.00010475764205724293,-6.879476383494493e-05,0.16,0.9881617680253301,1.0419457470680553
2024-06-21,0.000601201158571135,0.0001037555969732852,0.0004974455615978497,0.16,0.9900424303025993,1.04246405835536
2024-06-24,0.0008126758592096092,0.00010699714228607033,0.0007056787169235388,0.16000000000000003,0.9912534006030949,1.043199703054499
2024-06-25,0.0022019138589589407,0.0001041368853800694,0.002097776973578871,0.16,0.9893816151369591,1.045388103370411
2024-06-26,-0.00010115406672516717,0.00010130067341020002,-0.0002024547401353672,0.16000000000000003,0.988345313414512,1.0451764595936026
2024-06-27,-0.0017070296588740101,0.00010430299374878586,-0.001811332652622796,0.16000000000000003,0.9824574514023565,1.043283297344588
2024-06-28,-0.0007278527832516195,0.0001040471130164879,-0.0008318998962681074,0.16000000000000003,0.9816273228050443,1.0424153900777489
2024-07-01,0.0011168922383452521,0.00033360260791479176,0.0007832896304304604,0.5252192177811499,0.49227075979522256,1.0432319032433979
2024-07-02,-0.000551276110287496,5.1107544900048284e-05,-0.0006023836551875443,0.08000000000000002,0.4940552745748917,1.042603477396314
2024-07-03,0.0017999518978808159,0.00031496414048189813,0.0014849877573989178,0.49629987430379346,0.9902573087485274,1.0441517307960693
2024-07-04,0.0005791957060228512,0.00010307977194688825,0.00047611593407596294,0.15999999999999998,0.988723742635205,1.0446488680726944
2024-07-05,-0.0017327423050763084,0.00010285272534666566,-0.001835595030422974,0.16000000000000003,0.9846729929398268,1.0427313158019231
2024-07-08,-0.002247314194153201,0.00010634078956117893,-0.00235365498371438,0.16000000000000003,0.9833960198868522,1.0402770860438109
2024-07-09,-0.0012403560346445136,0.00010537339770340346,-0.001345729432347917,0.16000000000000003,0.985473680262488,1.0388771545513247
2024-07-10,0.0024538789595771817,0.00010299272391611736,0.0023508862356610644,0.16000000000000003,0.9750998979711145,1.0413194365545022
2024-07-11,-0.00022163430181991025,0.00010407273930234229,-0.0003257070411222525,0.15999999999999998,0.962260909860398,1.040980271481959
2024-07-12,3.828314867694855e-05,0.00010302711925793776,-6.47439705809892e-05,0.16000000000000003,0.9595150172440899,1.0409128742858866
2024-07-15,0.003572250318669657,0.00010440623413851639,0.0034678440845311406,0.15999999999999998,0.9540264449551998,1.0445225978394912
2024-07-16,0.0016432467986573188,0.00010558279257204755,0.0015376640060852712,0.15999999999999998,0.9597416451034969,1.0461287226417317
2024-07-17,-0.0009044974179995673,0.00010757577243555858,-0.0010120731904351258,0.15999999999999998,0.9596845595298267,1.0450699638078018
